2020/10/6,自營商,0,0,-767212,-767212
2020/10/7,自營商,0,0,612173,612173
2020/10/8,自營商,0,0,-829236,-829236
2020/10/12,自營商,0,0,1107186,1107186
2020/10/13,自營商,0,0,1630649,1630649
2020/10/14,自營商,0,0,-2380131,-2380131
2020/10/15,自營商,0,0,7883956,7883956
2020/10/16,自營商,0,0,-2280739,-2280739
2020/10/19,自營商,0,0,331366,331366
2020/10/20,自營商,0,0,4428182,4428182
2020/10/21,自營商,0,0,-5457840,-5457840
2020/10/22,自營商,0,0,1544878,1544878
2020/10/23,自營商,0,0,880714,880714
2020/10/26,自營商,0,0,-4954256,-4954256
2020/10/27,自營商,0,0,3552514,3552514
2020/10/28,自營商,0,0,-332902,-332902
2020/10/29,自營商,0,0,977912,977912
2020/10/30,自營商,0,0,5939282,5939282
2020/11/2,自營商,0,0,1681707,1681707
2020/11/3,自營商,0,0,-3335915,-3335915
2020/11/4,自營商,0,0,4311646,4311646
2020/11/5,自營商,0,0,-1853779,-1853779
2020/11/6,自營商,0,0,-6745890,-6745890
2020/11/9,自營商,0,0,150799,150799
2020/11/10,自營商,0,0,2087549,2087549
2020/11/11,自營商,0,0,4145449,4145449
2020/11/12,自營商,0,0,-2986532,-2986532
2020/11/13,自營商,0,0,3347631,3347631
2020/11/16,自營商,0,0,1553216,1553216
2020/11/17,自營商,0,0,7467349,7467349
2020/11/18,自營商,0,0,-5253844,-5253844
2020/11/19,自營商,0,0,1673624,1673624
2020/11/20,自營商,0,0,-585712,-585712
2020/11/23,自營商,0,0,792260,792260
2020/11/24,自營商,0,0,-2897050,-2897050
2020/11/25,自營商,0,0,-5640515,-5640515
2020/11/26,自營商,0,0,-275814,-275814
2020/11/27,自營商,0,0,1590923,1590923
2020/11/30,自營商,0,0,7269718,7269718
2020/12/1,自營商,0,0,-2927266,-2927266
2020/12/2,自營商,0,0,723119,723119
2020/12/3,自營商,0,0,1745826,1745826
2020/12/4,自營商,0,0,840505,840505
2020/12/7,自營商,0,0,4684466,4684466
2020/12/8,自營商,0,0,-951950,-951950
2020/12/9,自營商,0,0,4489166,4489166
2020/12/10,自營商,0,0,-2333,-2333
2020/12/11,自營商,0,0,3539685,3539685
2020/12/14,自營商,0,0,3292057,3292057
2020/12/15,自營商,0,0,1795111,1795111
2020/12/16,自營商,0,0,-12885916,-12885916
2020/12/17,自營商,0,0,4525677,4525677
2020/12/18,自營商,0,0,-1931929,-1931929
2020/12/21,自營商,0,0,2236613,2236613
2020/12/22,自營商,0,0,-2134952,-2134952
2020/12/23,自營商,0,0,-1793292,-1793292
2020/12/24,自營商,0,0,-777098,-777098
2020/12/25,自營商,0,0,3552175,3552175
2020/12/28,自營商,0,0,2077581,2077581
2020/12/29,自營商,0,0,2579124,2579124
2020/12/30,自營商,0,0,-4897269,-4897269
2020/12/31,自營商,0,0,5356917,5356917
2021/1/4,自營商,0,0,3468778,3468778
2021/1/5,自營商,0,0,3264929,3264929
2021/1/6,自營商,0,0,-400661,-400661
2021/1/7,自營商,0,0,4504562,4504562
2021/1/8,自營商,0,0,-3167469,-3167469
2021/1/11,自營商,0,0,2760525,2760525
2021/1/12,自營商,0,0,-1006527,-1006527
2021/1/13,自營商,0,0,991106,991106
2021/1/14,自營商,0,0,2879447,2879447
2021/1/15,自營商,0,0,-3883876,-3883876
2021/1/18,自營商,0,0,4665343,4665343
2021/1/19,自營商,0,0,-43663,-43663
2021/1/20,自營商,0,0,-904947,-904947
2021/1/21,自營商,0,0,3567818,3567818
2021/1/22,自營商,0,0,604777,604777
2021/1/25,自營商,0,0,-37024,-37024
2021/1/26,自營商,0,0,-1677002,-1677002
2021/1/27,自營商,0,0,-4810805,-4810805
2021/1/28,自營商,0,0,-1122889,-1122889
2021/1/29,自營商,0,0,-2507292,-2507292
2021/2/1,自營商,0,0,1977084,1977084
2021/2/2,自營商,0,0,-1341391,-1341391
2021/2/3,自營商,0,0,6287857,6287857
2021/2/4,自營商,0,0,-754267,-754267
2021/2/5,自營商,0,0,760161,760161
2021/2/17,自營商,0,0,-2444371,-2444371
2021/2/18,自營商,0,0,-231638,-231638
2021/2/19,自營商,0,0,-543646,-543646
2021/2/22,自營商,0,0,1718138,1718138
2021/2/23,自營商,0,0,-863455,-863455
2021/2/24,自營商,0,0,-4104608,-4104608
2021/2/25,自營商,0,0,2786662,2786662
2021/2/26,自營商,0,0,-1904955,-1904955
2021/3/2,自營商,0,0,-230657,-230657
2021/3/3,自營商,0,0,-795296,-795296
2021/3/4,自營商,0,0,-1372606,-1372606
2021/3/5,自營商,0,0,516459,516459
2021/3/8,自營商,0,0,-264193,-264193
2021/3/9,自營商,0,0,907075,907075
2021/3/10,自營商,0,0,1446826,1446826
2021/3/11,自營商,0,0,2839152,2839152
2021/3/12,自營商,0,0,4852409,4852409
2021/3/15,自營商,0,0,207828,207828
2021/3/16,自營商,0,0,-3516368,-3516368
2021/3/17,自營商,0,0,5268777,5268777
2021/3/18,自營商,0,0,-3523633,-3523633
2021/3/19,自營商,0,0,659376,659376
2021/3/22,自營商,0,0,-3213633,-3213633
2021/3/23,自營商,0,0,5504870,5504870
2021/3/24,自營商,0,0,-1658274,-1658274
2021/3/25,自營商,0,0,-775410,-775410
2021/3/26,自營商,0,0,3337634,3337634
2021/3/29,自營商,0,0,-1629789,-1629789
2021/3/30,自營商,0,0,-1331141,-1331141
2021/3/31,自營商,0,0,-1353446,-1353446
2021/4/1,自營商,0,0,-882130,-882130
2021/4/6,自營商,0,0,-3911025,-3911025
2021/4/7,自營商,0,0,3099790,3099790
2021/4/8,自營商,0,0,-66535,-66535
2021/4/9,自營商,0,0,-3253263,-3253263
2021/4/12,自營商,0,0,-1234815,-1234815
2021/4/13,自營商,0,0,2268974,2268974
2021/4/14,自營商,0,0,2216710,2216710
2021/4/15,自營商,0,0,1711768,1711768
2021/4/16,自營商,0,0,1284897,1284897
2021/4/19,自營商,0,0,-6654920,-6654920
2021/4/20,自營商,0,0,3596183,3596183
2021/4/21,自營商,0,0,-5472322,-5472322
2021/4/22,自營商,0,0,-1957191,-1957191
2021/4/23,自營商,0,0,30270,30270
2021/4/26,自營商,0,0,-1770569,-1770569
2021/4/27,自營商,0,0,3172474,3172474
2021/4/28,自營商,0,0,63422,63422
2021/4/29,自營商,0,0,1334305,1334305
